original_original_location,original_original_year,original_original_population,original_original_unemployment_rate,original_original_mean_household_income,original_lat,original_lon,original_formatted,original_state,original_state_code,original_country,original_country_code,original_confidence,original_attribution,original_attribution_license,original_attribution_url,distance,formatted,lat,lon,name,housenumber,street,district,postcode,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
Florida,2010,864263,9,64373,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,297619,10,58387,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,95696,9,60744,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,11549,11,49483,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,46389,11,45356,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,16939,13,49587,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,12884,8,47128,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,15863,8,48784,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,14799,14,49814,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,27731,11,47706,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,39140,14,48341,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,172778,12,54050,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,98786,11,45065,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,1229226,9,68285,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,19927,9,41046,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,138028,11,73226,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,49746,9,48377,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,14761,12,52572,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,8870,8,54556,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,297052,8,61248,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,618754,10,70522,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,275487,8,62693,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,40801,10,46247,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,8365,18,52893,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,19224,9,45984,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,322833,9,65815,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,331298,11,53259,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,146318,9,83891,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,2496435,9,64371,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
